title,user_name,rating,review_date,review_text,reply_text
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 10, 2018",Love it,
Bukalapak-JualBeliOnline,Widi Adi Putra,Rated 5 stars out of five stars,"September 10, 2018",Mantap jaya ...,
Bukalapak-JualBeliOnline,Mix Music Trix,Rated 5 stars out of five stars,"September 10, 2018",good,
Bukalapak-JualBeliOnline,Eko Mulyadi,Rated 5 stars out of five stars,"September 10, 2018",banyak promo menarik buat bayar tagihan..jd kebantu banget semakin mantapp,
Bukalapak-JualBeliOnline,Dinda PM,Rated 5 stars out of five stars,"September 10, 2018",Best e commerce company ever,
Bukalapak-JualBeliOnline,Fritz Gaming,Rated 2 stars out of five stars,"September 10, 2018","Kenapa ya? sejak di update Mau Posting barang gagal terus, padahal sinyal bagus kok lancar lancar aja. Setiap mau masuk daftar produk, muncul tulisan not found. Tolong segera diperbaiki dong bugnya!!","PT Bukalapak.comSeptember 10, 2018Hai,

Kami mohon maaf atas ketidaknyamanan yang dialami dalam penggunaan aplikasi Bukalapak. Terkait kendala kamu mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 10, 2018","Makasih bukalapak yg memudahkan kita utk melakukan jual dan beli dengan mudah, cepat, murah dan efisien.",
Bukalapak-JualBeliOnline,Haibi Khanukh,Rated 2 stars out of five stars,"September 10, 2018","Hai Bukalapak, promo dan fitur spin saya kok tidak bisa digunakan ya dengan keterangan kesempatan sudah habis . Padahal belum dipakai sama sekali dan ini sudah satu minggu lebih. Jadi saya tidak bisa ikut hebohnya spin. Tolong diperbaiki yaaa .","PT Bukalapak.comSeptember 10, 2018Hai Tiswadi Idris,

Kami mohon maaf atas ketidaknyamanan yang kamu alami. Terkait kendala kamu mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Kristanto Surya,Rated 5 stars out of five stars,"September 10, 2018",Very helpful,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 10, 2018",great app …,
Bukalapak-JualBeliOnline,Tholud Aprilian,Rated 5 stars out of five stars,"September 10, 2018",Mantap,
Bukalapak-JualBeliOnline,Revy Anggita,Rated 5 stars out of five stars,"September 10, 2018",Recommended app,
Bukalapak-JualBeliOnline,Egi Sugiarti,Rated 5 stars out of five stars,"September 10, 2018","Keren pokoknya..... Bnyk event, bnyk promo, bisa beli brg cm modal internet.",
Bukalapak-JualBeliOnline,Ridwan Herdika,Rated 5 stars out of five stars,"September 10, 2018",Mantap.. Semoga makin banyak produk murah nya..,
Bukalapak-JualBeliOnline,reza nazri,Rated 5 stars out of five stars,"September 9, 2018",nice apps,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 9, 2018",I like,
Bukalapak-JualBeliOnline,luca kristiani,Rated 5 stars out of five stars,"September 9, 2018",Ga ribet kyk toko sebelah,
Bukalapak-JualBeliOnline,Dhanar Putra,Rated 1 stars out of five stars,"September 9, 2018","Servernya sekarang acak adut lemotnya minta ampun. Kalau masih gini2 aja ya siap pindah ke lain hati. Buat yang mau install mohon pertimbangkan kembali. Ini aplikasi semakin lama semakin lemot dan kebanyakan bugs. Buat bukalapak dan CEOnya, mohon perketat lagi update aplikasi. Keseringan error dan inilah puncaknya bagi saya. Uninstall. Salam fans dari 2014.","PT Bukalapak.comSeptember 10, 2018Hai, Dhanar Putra  

Kami mohon maaf atas ketidaknyamanan yang dialami dalam penggunaan aplikasi Bukalapak. Terkait kendala kamu, pastikan sudah menggunakan aplikasi Bukalapak versi terbaru dan mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,On Wicks,Rated 5 stars out of five stars,"September 9, 2018",kgk tau cara beli nya,
Bukalapak-JualBeliOnline,NYOMAN SUKADANA,Rated 5 stars out of five stars,"September 9, 2018",bukalapak help me a lot...well done!!!,
Bukalapak-JualBeliOnline,eni siswanti,Rated 5 stars out of five stars,"September 9, 2018",Easy use,
Bukalapak-JualBeliOnline,Marta Dinata,Rated 5 stars out of five stars,"September 9, 2018",Sippp,
Bukalapak-JualBeliOnline,vio nur azziz,Rated 5 stars out of five stars,"September 9, 2018",nais,
Bukalapak-JualBeliOnline,ahyar rido,Rated 5 stars out of five stars,"September 9, 2018",nice,
Bukalapak-JualBeliOnline,Harris Prasetyo,Rated 5 stars out of five stars,"September 9, 2018",Good,
Bukalapak-JualBeliOnline,vicky arkazia,Rated 5 stars out of five stars,"September 9, 2018",good aplication,
Bukalapak-JualBeliOnline,salman alghifari,Rated 5 stars out of five stars,"September 9, 2018",Bagus banyak diskon,
Bukalapak-JualBeliOnline,Gio fang,Rated 4 stars out of five stars,"September 9, 2018","tolong ditingkat lagi sistem pembayarannya. untuk pembayaran lewat internet banking bca sistem token masih belum bisa diakses, semoga sukses selalu",
Bukalapak-JualBeliOnline,Anhar Firdaus,Rated 5 stars out of five stars,"September 9, 2018",Lope u,
Bukalapak-JualBeliOnline,lisman lie,Rated 5 stars out of five stars,"September 9, 2018",Overall good app,
Bukalapak-JualBeliOnline,VFrost Zero,Rated 5 stars out of five stars,"September 9, 2018",Gud lach,
Bukalapak-JualBeliOnline,Rama Adhiputra,Rated 5 stars out of five stars,"September 9, 2018",Mantap bosque,
Bukalapak-JualBeliOnline,Helve Kusuma,Rated 5 stars out of five stars,"September 9, 2018",Top margotop,
Bukalapak-JualBeliOnline,nurul cholil,Rated 5 stars out of five stars,"September 9, 2018",Goof,
Bukalapak-JualBeliOnline,Brahmana Lubis,Rated 5 stars out of five stars,"September 9, 2018",Excellent,
Bukalapak-JualBeliOnline,Fieny Widjaya,Rated 5 stars out of five stars,"September 9, 2018",Keep up the good work,
Bukalapak-JualBeliOnline,Hendri Hernimawan,Rated 5 stars out of five stars,"September 9, 2018",This app is great,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 9, 2018",This app very good,
Bukalapak-JualBeliOnline,gnt,Rated 5 stars out of five stars,"September 9, 2018",aplikasi mudah dipakai dan solusi untuk berjualan paling mudah,
Bukalapak-JualBeliOnline,Edo Riyanto,Rated 1 stars out of five stars,"September 9, 2018",Aplikasi sering gagal loading. Mau mengecek transaksaksi saja susah setengah mati.,"PT Bukalapak.comSeptember 10, 2018Hai, Edo Riyanto

Mohon maaf atas ketidaknyamanannya, terkait kendala yang kamu alami pastikan sudah menggunakan aplikasi Bukalapak versi terbaru dan jaringan internet yang digunakan stabil ya. Atau jika kamu masih mengalami kendala serupa, mohon kesediaan kamu melampirkan detil kendala beserta screenshot kendala kamu melalui menu BukaBantuan di..."
Bukalapak-JualBeliOnline,Echo Genbi,Rated 5 stars out of five stars,"September 9, 2018",Good e commerce,
Bukalapak-JualBeliOnline,Laras Dwi Wah.,Rated 5 stars out of five stars,"September 9, 2018",Great..,
Bukalapak-JualBeliOnline,Rubaru ID,Rated 5 stars out of five stars,"September 9, 2018",Menu buka dana sangat membantu banget bagi pengguna.. terimakasih buka lapak,
Bukalapak-JualBeliOnline,Adhin Abdallah,Rated 3 stars out of five stars,"September 9, 2018",Menu transaksi bagian pembelian tidak bisa dibuka,"PT Bukalapak.comSeptember 10, 2018Hai Adhin Abdallah,

Kami mohon maaf atas ketidaknyamanan yang kamu alami saat bertransaksi di Bukalapak. Terkait kendala kamu, mohon pastikan bahwa aplikasimu merupakan aplikasi versi terbaru. Jika kamu masih mengalami kendala, mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di t..."
Bukalapak-JualBeliOnline,Rangga JulianS,Rated 5 stars out of five stars,"September 9, 2018",Indonesia Best Rated Marketplace,
Bukalapak-JualBeliOnline,sight true,Rated 5 stars out of five stars,"September 9, 2018",Apa aja ada.... mantaap,
Bukalapak-JualBeliOnline,Budhi Sastro,Rated 5 stars out of five stars,"September 9, 2018",The best market place application. Very user friendly.,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 9, 2018",Nice,
Bukalapak-JualBeliOnline,Al-Qomar Iswanto,Rated 1 stars out of five stars,"September 9, 2018","Tampilan bagus tapi untuk verifikasi dan perubahan nomor telphone susah, saat nomor telphone yang baru sudah dimasukan tetapi masih mengirim kode verifikasi pada nomor telphone yang lama. Sehingga menyulitkan untuk saat melakukan transaksi pembelian. Tolong diperbaiki lagi agar lebih mudah untuk perubahan nomor telpon",
Bukalapak-JualBeliOnline,Fabian Ariel,Rated 5 stars out of five stars,"September 9, 2018",Pelayanan customer service bagus,
Bukalapak-JualBeliOnline,muhammad abiyy sumarno,Rated 5 stars out of five stars,"September 9, 2018",I love this,
Bukalapak-JualBeliOnline,Tegar Gumilar,Rated 3 stars out of five stars,"September 9, 2018","Sekarang program cashback nya banyak batasan masa cuman bsa pake 2x aja selama promo cashback,, tolong team.bukalapak balikin promo bukalapak nya kaya dlu","PT Bukalapak.comSeptember 10, 2018Hai, Tegar Gumilar  

Kami mohon maaf atas ketidaknyamanan yang dialami dalam penggunaan aplikasi Bukalapak. Semua promo yang menggunakan kode voucher memiliki syarat dan ketentuan yang berlaku serta terdapat batas penggunaan maksimum per harinya. Terkait kendala kamu mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Cal..."
Bukalapak-JualBeliOnline,heru sukma,Rated 5 stars out of five stars,"September 9, 2018",Nice,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 9, 2018",adakah pembeli di malaysia boleh membeli di bukak lapak ini?,
Bukalapak-JualBeliOnline,Andik Device,Rated 5 stars out of five stars,"September 9, 2018",Jos gandos..massuuuukkk,
Bukalapak-JualBeliOnline,anisa maysaroh,Rated 5 stars out of five stars,"September 9, 2018",Nice app,
Bukalapak-JualBeliOnline,jodie ridha,Rated 5 stars out of five stars,"September 9, 2018",Mantap banyak diskon dan banyak produk2 yg gak ada di toko sebelah. Mantap lah pokonya,
Bukalapak-JualBeliOnline,hog wart,Rated 5 stars out of five stars,"September 9, 2018",Best way to shop,
Bukalapak-JualBeliOnline,Hesti Noviyanti,Rated 4 stars out of five stars,"September 9, 2018","I just find it better than ecom that I used to use because this app much lighter, less lag that make shopping more enjoy.",
Bukalapak-JualBeliOnline,Haekal Yazid,Rated 5 stars out of five stars,"September 9, 2018",Good,
Bukalapak-JualBeliOnline,adam robby,Rated 1 stars out of five stars,"September 9, 2018","Duit saya ilang 200rb di bukareksa, mengecewakan banget","PT Bukalapak.comSeptember 10, 2018Hai adam robby,
Terima kasih sudah bertransaksi di Bukalapak. Mohon maaf atas ketidaknyamanannya. Terkait kendala kamu, mohon kesediaannya untuk melampirkan detail kendala melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Rubicon Rubi,Rated 5 stars out of five stars,"September 9, 2018",Cepat aman dan praktis,
Bukalapak-JualBeliOnline,Acon AroL,Rated 5 stars out of five stars,"September 8, 2018",Aplikasi mudah dipakai..Belum pernah kecewa beli disini...,
Bukalapak-JualBeliOnline,Kei Ho,Rated 5 stars out of five stars,"September 8, 2018","Nice app, good product",
Bukalapak-JualBeliOnline,ULUMATHAR OFFICIAL,Rated 5 stars out of five stars,"September 8, 2018",Coba Bisa tambah saldo,
Bukalapak-JualBeliOnline,Afif Prasetya,Rated 5 stars out of five stars,"September 8, 2018","bukalapak memang mantap, aplikasinya mudah digunakan",
Bukalapak-JualBeliOnline,crahan fehn,Rated 5 stars out of five stars,"September 8, 2018",apik tnan.,
Bukalapak-JualBeliOnline,Andre Mctavish,Rated 5 stars out of five stars,"September 8, 2018",Oke,
Bukalapak-JualBeliOnline,Mohdsafdar Safdar,Rated 1 stars out of five stars,"September 8, 2018",This aap does not have language change option I need English to select and order the goods,"PT Bukalapak.comSeptember 10, 2018Hai,

Terima kasih sudah bertransaksi di Bukalapak. Mohon maaf atas ketidaknyamanannya. Terkait kendala kamu, mohon kesediaannya untuk melampirkan detail kendala melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Ardi Septiady,Rated 5 stars out of five stars,"September 8, 2018",Great Aplication,
Bukalapak-JualBeliOnline,andi van hallen,Rated 5 stars out of five stars,"September 8, 2018","Abdi ngemut...mudah2an kenging gratisan ti bukalapak, ngarep hadiah goyang hape...mobil atw motor atw umroh...munggah haji...emas 5kg, rumah mewah atw tanah 5 hektar",
Bukalapak-JualBeliOnline,B 4 YU,Rated 4 stars out of five stars,"September 8, 2018",Easy shopping,
Bukalapak-JualBeliOnline,Jubaidin Al Amsari,Rated 5 stars out of five stars,"September 8, 2018",Bersaing terus dengan aplikasi toko sebelah...,
Bukalapak-JualBeliOnline,Andriyan Syahreza,Rated 5 stars out of five stars,"September 8, 2018",Barakallahu fiikum,
Bukalapak-JualBeliOnline,BRAN Gaming,Rated 5 stars out of five stars,"September 8, 2018",Mantapp!! Makin mantap jika selalu ada promo gratis ongkir khusus nya jne,
Bukalapak-JualBeliOnline,Zazali Husin,Rated 5 stars out of five stars,"September 8, 2018",Semuanya bagus cuma bila mau tukar no hp gak senang bayak harus ke mobile app,
Bukalapak-JualBeliOnline,A Google user,Rated 1 stars out of five stars,"September 8, 2018","Sangat merugikan pelapak, tanpa sebab yg jelas saldo dibekukan, tanya ke cs 3 kali ga jelas, tim policy lamban, uang saya hasil dr transaksi yg jelas, sudah kirim bukti dan verifikasi identitas, saya merasa didholimi, boro2 untungin umkm, umkm mana muter modalnya kalo kaya gini, lebih baik kalo pgn jualan tempay lain aja, kalo pelapak anda rugikan, bukalapak juga ga akan bener, paraaah","PT Bukalapak.comSeptember 10, 2018Hai,
Mohon maaf atas ketidaknyamanannya. Terkait kendala kamu, mohon kesediaannya untuk melampirkan detil kendala melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Onay Lesmana,Rated 5 stars out of five stars,"September 8, 2018",good,
Bukalapak-JualBeliOnline,Kevin Leonhard,Rated 5 stars out of five stars,"September 8, 2018",Goooooooooooooooodddd,
Bukalapak-JualBeliOnline,A Google user,Rated 2 stars out of five stars,"September 8, 2018","Makin lemot ya, sayangnya gak bisa pakai aplikasi lama, karena DIPAKSA pakai aplikasi baru dengan fitur aneh-aneh yg bikin lemot dan makan banyak memory hingga untuk upload foto pun bikin hang handphone dengan memory 2GB.. Sayang sekali.","PT Bukalapak.comSeptember 10, 2018Hai,

Kami mohon maaf atas ketidaknyamanan yang dialami dalam penggunaan aplikasi Bukalapak. Terkait kendala kamu mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Eko Susilo,Rated 5 stars out of five stars,"September 8, 2018",Aku suka aplikasi ini,
Bukalapak-JualBeliOnline,Ikhsan Nur Rosid,Rated 5 stars out of five stars,"September 8, 2018","Ringan, simple",
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 8, 2018",Good n efficient,
Bukalapak-JualBeliOnline,Hertanti Arnita,Rated 5 stars out of five stars,"September 8, 2018",Oke,
Bukalapak-JualBeliOnline,Gimson Ahmed,Rated 4 stars out of five stars,"September 8, 2018","Different than mobile site which is incomplete. At least, you have more options in the app. Cashback deal hopefully have no expiry date","PT Bukalapak.comAugust 25, 2017Hi Gimson, mohon maaf atas ketidaknyamanannya. Terima kasih atas kritik dan saran yang kamu berikan. Apabila kamu mengalami kendala terkait transaksi kamu di Bukalapak, mohon konfirmasikan dan infokan nomor transaksinya melalui fitur Hubungi Bukalapak di menu BukaBantuan, atau melalui Twitter [at]Bukalapak_care agar dapat dibantu lebih lanjut."
Bukalapak-JualBeliOnline,Endrow Alvin,Rated 5 stars out of five stars,"September 8, 2018",So far is good,
Bukalapak-JualBeliOnline,Aldian Satiagraha,Rated 5 stars out of five stars,"September 8, 2018",Mantap jaya pakai app ini,
Bukalapak-JualBeliOnline,Islah Akhlaqunnissa,Rated 5 stars out of five stars,"September 8, 2018","Durasi pembayaran terlalu cepat, suka kadaluarsa",
Bukalapak-JualBeliOnline,I PUTU ANANTA PUTRA NEGARA,Rated 5 stars out of five stars,"September 8, 2018",The best,
Bukalapak-JualBeliOnline,Akhmad Gumas,Rated 5 stars out of five stars,"September 8, 2018",Good,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 8, 2018",Good,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 8, 2018",Bagus,
Bukalapak-JualBeliOnline,Diayu Galuh Permatasari,Rated 1 stars out of five stars,"September 8, 2018","Enggak enggak lagi jualan di bukalapak Saya sudah kirim barang dengan benar, tiba2 pembeli minta retur dengan kondisi barang sobek parah Dan bukalapak menyetujui retur!!! Tau darimana bukalapak kalau barang yang akan diretur adalah Uang 900 ribu didisama bukalapak Di platform jual beli bukalapak inilah pembeli punya kesempatan jadi penipuuuu👿 Eits bentar lagi pasti dibalas ""mohon maaf atas ketidaknyamanan bla blabla"" 👿👿👿👿👿👿👿",
Bukalapak-JualBeliOnline,Ayu Kusuma,Rated 2 stars out of five stars,"September 8, 2018",Update terus perasaan 😑,"PT Bukalapak.comSeptember 10, 2018Hai Ayu Kusuma,
Mohon maaf atas ketidaknyamanannya. Terima kasih atas kritik dan saran yang kamu berikan. Dukung Bukalapak menjadi lebih baik lagi. Jika kamu mengalami kendala silakan menghubungi menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Marcello revano Pesik,Rated 5 stars out of five stars,"September 8, 2018",Mantabh,
Bukalapak-JualBeliOnline,A Google user,Rated 2 stars out of five stars,"September 8, 2018",Sekarang tiap buka aplikasi bukalapak tiap 3 detik muncul badai uang,"PT Bukalapak.comSeptember 10, 2018Hai,

Kami mohon maaf atas ketidaknyamanan yang dialami dalam penggunaan aplikasi Bukalapak. Terkait kendala kamu mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,dony aristio,Rated 5 stars out of five stars,"September 8, 2018",😄,
Bukalapak-JualBeliOnline,Utham Bagenda,Rated 5 stars out of five stars,"September 8, 2018",Satu diantara terbaik,
Bukalapak-JualBeliOnline,Ainul Yaqin,Rated 4 stars out of five stars,"September 8, 2018",Sangat membantu sekali,
Bukalapak-JualBeliOnline,fachry adhitya,Rated 3 stars out of five stars,"September 8, 2018","Skrg force close mulu di android, mau jualan barang dari hape jadi aga susah karena force close trs. Tolong dibenerin dong","PT Bukalapak.comSeptember 10, 2018Hai Fachry Adhitya,

Kami mohon maaf atas ketidaknyamanan yang dialami dalam penggunaan aplikasi Bukalapak. Terkait kendala kamu mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Ratih Qa,Rated 5 stars out of five stars,"September 8, 2018",Varian produknya lebih banyak dari toko sebelah. Love it.,
Bukalapak-JualBeliOnline,Budi Alis,Rated 5 stars out of five stars,"September 8, 2018",Useful,
Bukalapak-JualBeliOnline,Achmad Nur Husaini,Rated 5 stars out of five stars,"September 8, 2018","Bukalapak is the best,",
Bukalapak-JualBeliOnline,A Google user,Rated 2 stars out of five stars,"September 8, 2018",Kalo bisa tolong sesegera mungkin bikin supaya pembayaran dengan saldo buka dana bisa di-mix dengan saldo buka dompet. Supaya Cashback tuh bisa segera dipake ga hangus percuma karna kedaluwarsa.,"PT Bukalapak.comSeptember 10, 2018Hai,

Kami mohon maaf atas ketidaknyamanan yang dialami dalam penggunaan aplikasi Bukalapak. Terkait kendala kamu, saat ini pembayaran BukaDana tidak dapat dilakukan pembayaran sebagian dengan Buka Dompet/Bukalapak Credits ya. Jika kamu masih mengalami kendala lainnya, mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Ca..."
Bukalapak-JualBeliOnline,Juliawaty Xiton,Rated 1 stars out of five stars,"September 8, 2018","Jangan install, msh banyak aplikasi lain yg berguna. Kode promonya kl mau dipakai, selalu ""kuota promo habis, kode promo tdk dpt digunakan "", pembayaran tagihan, biaya admin sama dgn aplikasi lain, tp info tagihannya tidak lengkap.","PT Bukalapak.comSeptember 10, 2018Hai Juliawaty Xiton,

Terima kasih telah bertransaksi di Bukalapak. Kami mohon maaf atas ketidanyamanan yang kamu alami. Terkait promo yang sedang berjalan di Bukalapak, kamu dapat mengakses di https://www.bukalapak.com/promo. Beberapa promo memiliki kuota per harinya. Informasi lebih lanjut kamu dapat menghubungi menu BukaBantuan di bl.id/cs Ca..."
Bukalapak-JualBeliOnline,agushari1708,Rated 5 stars out of five stars,"September 8, 2018",Good apps,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 8, 2018",Good,
Bukalapak-JualBeliOnline,agus ambara,Rated 5 stars out of five stars,"September 8, 2018",Terima kasih selama ini sudah banyak membantu kami dengan belanja online nya yang sangat luar biasa,
Bukalapak-JualBeliOnline,ade sunja,Rated 5 stars out of five stars,"September 8, 2018",ok,
Bukalapak-JualBeliOnline,isekrisnadanu aris,Rated 5 stars out of five stars,"September 7, 2018",Easy sell easy buy,
Bukalapak-JualBeliOnline,Wisnu Baskoro,Rated 5 stars out of five stars,"September 7, 2018","Mantap, belanja jadi lebih aman dan nyaman Komplain pun mudah",
Bukalapak-JualBeliOnline,2Stroke Motor INDONESIA,Rated 5 stars out of five stars,"September 7, 2018",Tetap nyaman pakai bukak lapak harga seller terbaik,
Bukalapak-JualBeliOnline,Ardiyansyah Rere,Rated 3 stars out of five stars,"September 7, 2018",👌 Oke,
Bukalapak-JualBeliOnline,Ally diary-ally,Rated 5 stars out of five stars,"September 7, 2018",Yeeeeach,
Bukalapak-JualBeliOnline,bertrand leimena,Rated 5 stars out of five stars,"September 7, 2018",Aplikasi anak negri yg mantep,
Bukalapak-JualBeliOnline,Hendri Febriansyah,Rated 2 stars out of five stars,"September 7, 2018","Setelah update malah makin lemot sering gagal koneksi padahal koneksi lancar. Makin"" bugnya dah bingung gua, update bukannya makin bagus malah makin parah dan fitur NEGO HARGA kemana?","PT Bukalapak.comSeptember 7, 2018Hai Hendri Febriansyah,

Kami mohon maaf atas ketidaknyamanan yang dialami dalam penggunaan aplikasi Bukalapak. Terkait kendala kamu mohon melampirkan detail kendala kamu melalui menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 7, 2018",Good 👍,
Bukalapak-JualBeliOnline,linda linda,Rated 5 stars out of five stars,"September 7, 2018",Baguuusss,
Bukalapak-JualBeliOnline,Budi Fadillah,Rated 5 stars out of five stars,"September 7, 2018",Good apps online,
Bukalapak-JualBeliOnline,Enang Yusup,Rated 5 stars out of five stars,"September 7, 2018",Setelah update versi terbaru masalah ngelag udah kembali baik,"PT Bukalapak.comMay 10, 2018Hai, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala serupa, silakan konfirmasi kepada kami dengan melampirkan screenshot kendala tersebut melalui bl.id/cs. Kamu juga dapat menghubungi tim BukaBantuan di nomor 021-50813333 atau di twitter @BukaBantuan, ya. Tim BukaBantuan yang responsif dan ramah akan siap membantu."
Bukalapak-JualBeliOnline,achmad basofisudirman,Rated 4 stars out of five stars,"September 7, 2018",Mantap bukalapak,
Bukalapak-JualBeliOnline,Yugo S,Rated 4 stars out of five stars,"September 7, 2018",SETELAH Update terbaru searching barangnya JADI JELEK!!! MOHON DIPERBAIKI SEPERTI SEMULA.. YG BARU GAK ENAK. THANK,
Bukalapak-JualBeliOnline,Tengku Ustman,Rated 5 stars out of five stars,"September 7, 2018",Good,
Bukalapak-JualBeliOnline,dimas risdi prasetya,Rated 5 stars out of five stars,"September 7, 2018",love it,
Bukalapak-JualBeliOnline,Eko Setiawan,Rated 4 stars out of five stars,"September 7, 2018",Akan lebih baik bila diadakan fitur hapus history transaksi,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 7, 2018",This good market,
Bukalapak-JualBeliOnline,Made Widiartha,Rated 5 stars out of five stars,"September 7, 2018",Sederhana tp Mewah !!!,"PT Bukalapak.comJuly 6, 2017Hi Made, Terima kasih atas penilaian dan dukungan dari kamu. Terus dukung Bukalapak menjadi lebih baik lagi dan ajak teman-teman dan kerabat kamu untuk belanja dan berjualan di Bukalapak. :)"
Bukalapak-JualBeliOnline,mida karyana,Rated 5 stars out of five stars,"September 7, 2018",Update barang baru,
Bukalapak-JualBeliOnline,R.P.ANTHONY P.SIMORANGKIR,Rated 5 stars out of five stars,"September 7, 2018",Keren,
Bukalapak-JualBeliOnline,ucok silaban,Rated 5 stars out of five stars,"September 7, 2018",Cool,
Bukalapak-JualBeliOnline,Daniel Sanjaya,Rated 5 stars out of five stars,"September 7, 2018",Perfect,
Bukalapak-JualBeliOnline,surya adiputra,Rated 5 stars out of five stars,"September 7, 2018","Oke lah. Tapi yg versi web ada bug. Kalau kategori di lapak ada yg kosong, kalau diklik , langsung ilang tab kategorinya.",
Bukalapak-JualBeliOnline,Yuda Adidharma,Rated 5 stars out of five stars,"September 7, 2018",bagus banget.. dan puas banget pakai aplikasi ini,
Bukalapak-JualBeliOnline,akaima gin,Rated 5 stars out of five stars,"September 7, 2018","Good apps, easy to use, good service",
Bukalapak-JualBeliOnline,teguh maranatha,Rated 5 stars out of five stars,"September 7, 2018",Recomended online store in Indonesia!,
Bukalapak-JualBeliOnline,Hendro Prasetyo,Rated 5 stars out of five stars,"September 7, 2018",Helpful buat seller dan convinient for checking orders... And faster response for customers...,
Bukalapak-JualBeliOnline,Chivan Smith,Rated 5 stars out of five stars,"September 7, 2018",Easy to use,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 7, 2018",Like it,
Bukalapak-JualBeliOnline,aris kurniawan,Rated 5 stars out of five stars,"September 7, 2018",Good for life,
Bukalapak-JualBeliOnline,Thufail Tasya,Rated 5 stars out of five stars,"September 7, 2018",Sistem lacak grab instant tidak berfungsi,
Bukalapak-JualBeliOnline,A Google user,Rated 1 stars out of five stars,"September 7, 2018","Ada promo PAKAIDANA, ONGKIRDANA, pas mau dipakai, maaf saat ini voucher tidak dapat digunakan, pdhl berlaku smp 30 sept 2018, skrg br tgl 7. Kan bzzzz banget, udh diikutin semua prosedur buka dana, isi saldo dll, hub call centre jg sdh. Ktnya mgkn kuota sdh hbs. Kl kuota sdh hbs, ya g usahlah dipsg trs itu banner promo.","PT Bukalapak.comSeptember 7, 2018Hai,

Kami mohon maaf atas ketidaknyamanan yang kamu alami. Terkait promo yang sedang berjalan di Bukalapak kamu dapat mengakses di https://www.bukalapak.com/promo. Informasi lebih lanjut kamu dapat menghubungi menu BukaBantuan di bl.id/cs Call center di nomor 021-50813333 atau di twitter @BukaBantuan."
Bukalapak-JualBeliOnline,Surya P,Rated 5 stars out of five stars,"September 7, 2018",Penawarannya sangat atraktif.,
Bukalapak-JualBeliOnline,Fathan Jihad,Rated 5 stars out of five stars,"September 7, 2018",Sangat membantu,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"September 7, 2018",Nice app,
Bukalapak-JualBeliOnline,Asep Mulyana,Rated 5 stars out of five stars,"September 7, 2018",Selalu membantu,
